geocell_id,country,cluster_id,count,indices,centroid_lat,centroid_lng
9186,Belgium,-1,15,"[7439, 7466, 7539, 7653, 7667, 7717, 7801, 7824, 7826, 7840, 7852, 177916, 177996, 178025, 178207]",51.03310387804879,3.8298203658536583
9186,Belgium,7,5,"[7448, 7456, 178174, 178335, 178343]",51.03310387804879,3.8298203658536583
9186,Belgium,0,7,"[7473, 7478, 178169, 178170, 178215, 198068, 198069]",51.03310387804879,3.8298203658536583
9186,Belgium,1,12,"[7597, 7615, 7659, 7720, 177982, 177986, 177989, 177997, 178001, 178104, 178106, 178237]",51.03310387804879,3.8298203658536583
9186,Belgium,6,11,"[7623, 7661, 7677, 7691, 7703, 7721, 7734, 177912, 177985, 178015, 178019]",51.03310387804879,3.8298203658536583
9186,Belgium,4,5,"[7655, 177995, 177999, 178002, 178004]",51.03310387804879,3.8298203658536583
9186,Belgium,5,5,"[7660, 7670, 7701, 7711, 178008]",51.03310387804879,3.8298203658536583
9186,Belgium,3,6,"[7719, 7747, 7770, 7780, 177895, 177904]",51.03310387804879,3.8298203658536583
9186,Belgium,2,7,"[7768, 177897, 177899, 177901, 177903, 177905, 177908]",51.03310387804879,3.8298203658536583
9186,Belgium,8,9,"[7802, 7811, 7831, 7836, 7843, 7850, 7853, 7857, 177800]",51.03310387804879,3.8298203658536583
9187,Belgium,-1,4,"[7461, 7476, 7493, 7607]",50.8806773125,3.5609199375
9187,Belgium,1,6,"[7518, 7534, 7583, 7596, 178086, 178227]",50.8806773125,3.5609199375
9187,Belgium,0,6,"[7532, 7537, 7567, 178084, 178091, 178218]",50.8806773125,3.5609199375
9188,Belgium,0,16,"[7479, 7487, 7497, 7499, 7556, 7572, 7582, 7589, 7590, 178073, 178193, 178196, 178199, 178219, 178220, 178226]",50.869907062500005,4.00588125
9189,Belgium,-1,5,"[7533, 7538, 7603, 7631, 7636]",50.96200921052631,3.896661157894737
9189,Belgium,0,6,"[7564, 7581, 7591, 7602, 178089, 178229]",50.96200921052631,3.896661157894737
9189,Belgium,1,8,"[7627, 7642, 7648, 7680, 7688, 177990, 177994, 178003]",50.96200921052631,3.896661157894737
9190,Belgium,0,19,"[7664, 7671, 7679, 7692, 7706, 7716, 7726, 7762, 7776, 7785, 7789, 7790, 7800, 7817, 177804, 177807, 177889, 177900, 178014]",51.118475,3.478608473684211
9191,Belgium,0,14,"[7725, 7741, 7744, 177884, 177887, 177888, 177890, 177892, 177906, 178012, 197987, 197988, 197989, 197992]",51.08451492857142,3.7147095714285707
9192,Belgium,0,12,"[7740, 7745, 7791, 7793, 177784, 177794, 177915, 177918, 177920, 177921, 177922, 196794]",51.15151183333333,4.159700916666666
9193,Belgium,-1,21,"[7445, 7459, 7472, 7483, 7498, 7500, 7542, 7600, 7610, 7638, 7639, 7640, 7641, 7672, 7690, 7750, 177910, 177984, 178026, 178208, 178345]",51.00972354054054,3.103450554054054
9193,Belgium,2,11,"[7491, 7492, 7501, 7511, 7515, 7523, 7609, 178000, 178100, 178166, 178338]",51.00972354054054,3.103450554054054
9193,Belgium,0,12,"[7527, 7568, 7577, 7592, 7613, 7637, 178074, 178077, 178126, 178214, 178222, 178241]",51.00972354054054,3.103450554054054
9193,Belgium,3,6,"[7649, 7676, 7697, 7718, 7753, 7769]",51.00972354054054,3.103450554054054
9193,Belgium,1,5,"[7652, 7657, 7693, 7696, 178020]",51.00972354054054,3.103450554054054
9193,Belgium,4,6,"[7694, 7707, 7710, 7714, 7733, 7756]",51.00972354054054,3.103450554054054
9193,Belgium,5,13,"[7846, 7849, 7858, 7862, 7870, 177709, 177726, 177732, 177790, 177795, 177805, 197993, 197994]",51.00972354054054,3.103450554054054
9194,Belgium,0,13,"[7496, 7510, 7516, 7517, 7521, 7530, 7536, 7545, 7551, 7566, 7575, 178171, 178201]",50.8604436923077,2.705160461538462
9195,Belgium,0,12,"[7529, 7535, 7549, 7565, 7578, 7608, 7619, 7626, 178098, 178111, 178125, 178232]",50.92473591666666,3.0827639999999996
9196,Belgium,0,12,"[7684, 7713, 7731, 7732, 7736, 7754, 7767, 7777, 177791, 177898, 177907, 177919]",51.115399249999996,3.205581333333333
9197,Belgium,0,14,"[7722, 7729, 7735, 7766, 7772, 7796, 7835, 177806, 177809, 177811, 177813, 177814, 177816, 177913]",51.17399035714286,2.9623527142857147
9198,Belgium,0,7,"[7681, 7682, 7685, 7686, 7728, 7738, 7748]",51.24264235106383,4.632846255319149
9198,Belgium,4,6,"[7702, 7760, 7761, 7765, 177894, 177902]",51.24264235106383,4.632846255319149
9198,Belgium,-1,19,"[7705, 7708, 7724, 7727, 7759, 7771, 7775, 7877, 7882, 7884, 7886, 7887, 7888, 56056, 177737, 177738, 177796, 178011, 178013]",51.24264235106383,4.632846255319149
9198,Belgium,3,6,"[7737, 7758, 7794, 177798, 177896, 177917]",51.24264235106383,4.632846255319149
9198,Belgium,1,7,"[7797, 7820, 7822, 7833, 177786, 177787, 196795]",51.24264235106383,4.632846255319149
9198,Belgium,5,11,"[7798, 7812, 7819, 7861, 7875, 7880, 177705, 177706, 177721, 177803, 177825]",51.24264235106383,4.632846255319149
9198,Belgium,2,13,"[7809, 7821, 7834, 7839, 7844, 7864, 7867, 7869, 7873, 177725, 177733, 177802, 177820]",51.24264235106383,4.632846255319149
9198,Belgium,6,11,"[7813, 7829, 7830, 7838, 7841, 177703, 177716, 177797, 177799, 177812, 177822]",51.24264235106383,4.632846255319149
9198,Belgium,7,8,"[7865, 7868, 7874, 177720, 177727, 177728, 177729, 177730]",51.24264235106383,4.632846255319149
9198,Belgium,8,6,"[7883, 7885, 7889, 7890, 7891, 177736]",51.24264235106383,4.632846255319149
9199,Belgium,0,17,"[7807, 7808, 7842, 7854, 7860, 7878, 177708, 177711, 177714, 177715, 177734, 177735, 177801, 177817, 177821, 177824, 177826]",51.27539523529412,4.659453823529412
9200,Belgium,0,11,"[7847, 7848, 7855, 7859, 177710, 177712, 177713, 177717, 177718, 177722, 177724]",51.29068818181818,4.42125109090909
9201,Belgium,0,6,"[7416, 7433, 7435, 7455, 7457, 178337]",50.844810307692306,4.649350153846154
9201,Belgium,-1,4,"[7418, 7460, 7662, 178105]",50.844810307692306,4.649350153846154
9201,Belgium,3,6,"[7452, 7464, 7494, 7509, 177980, 178176]",50.844810307692306,4.649350153846154
9201,Belgium,2,4,"[7484, 7513, 178090, 178102]",50.844810307692306,4.649350153846154
9201,Belgium,1,6,"[7526, 7558, 7570, 7632, 7654, 178210]",50.844810307692306,4.649350153846154
9202,Belgium,0,13,"[7555, 7562, 7584, 7595, 7611, 7618, 7629, 7644, 7645, 178079, 178088, 178120, 178211]",50.93924246153847,4.424283461538461
9203,Belgium,0,15,"[7604, 7606, 7616, 7624, 7625, 7647, 7650, 7656, 177983, 178078, 178107, 178121, 178123, 178127, 178243]",50.967734933333325,5.024098
9204,Belgium,-1,13,"[7429, 7462, 7488, 7490, 7651, 7773, 7782, 7825, 177818, 177819, 177827, 178109, 178331]",51.07073162162162,5.414315972972973
9204,Belgium,3,6,"[7668, 7687, 7700, 7712, 7752, 177886]",51.07073162162162,5.414315972972973
9204,Belgium,0,8,"[7674, 7704, 7764, 177891, 178009, 178018, 178113, 178114]",51.07073162162162,5.414315972972973
9204,Belgium,1,5,"[7730, 7746, 7787, 177788, 177792]",51.07073162162162,5.414315972972973
9204,Belgium,2,5,"[7757, 7814, 7815, 177810, 177823]",51.07073162162162,5.414315972972973
9205,Belgium,0,12,"[7447, 7449, 7481, 7485, 7514, 7519, 178188, 178190, 178209, 178332, 178344, 178346]",50.80724358333333,5.36829175
9206,Belgium,-1,8,"[7543, 7546, 7560, 7593, 7598, 7617, 7622, 178080]",50.91721854545454,5.619798454545455
9206,Belgium,0,3,"[7557, 7587, 178231]",50.91721854545454,5.619798454545455
9207,Belgium,0,11,"[7588, 7634, 7635, 7663, 7669, 7698, 177885, 177979, 177981, 178103, 178112]",50.99617163636363,5.182439272727273
9208,Belgium,0,15,"[7594, 7666, 7683, 7689, 7742, 7743, 177911, 177998, 178016, 178021, 178022, 178097, 178118, 178122, 197984]",51.031806,5.376076866666667
9209,Belgium,-1,22,"[7305, 7311, 7317, 7329, 7340, 7358, 7366, 7382, 7402, 7407, 7411, 7414, 7417, 7428, 7436, 7467, 178276, 178280, 178287, 178304, 178315, 178327]",50.66605965845173,4.589736973914637
9209,Belgium,5,12,"[7345, 7396, 7408, 7412, 7421, 7425, 7427, 7440, 7444, 178303, 178313, 178340]",50.66605965845173,4.589736973914637
9209,Belgium,0,6,"[7347, 7353, 7356, 7360, 7371, 7398]",50.66605965845173,4.589736973914637
9209,Belgium,2,4,"[7368, 7394, 178300, 178311]",50.66605965845173,4.589736973914637
9209,Belgium,3,3,"[7369, 178310, 178320]",50.66605965845173,4.589736973914637
9209,Belgium,1,5,"[7385, 7387, 7405, 7406, 178312]",50.66605965845173,4.589736973914637
9209,Belgium,4,4,"[7424, 7426, 178309, 178325]",50.66605965845173,4.589736973914637
9210,Belgium,0,12,"[6963, 6967, 6977, 6981, 6984, 6990, 6992, 6993, 7002, 7021, 178518, 178519]",50.46387637972713,3.9681364929631
9210,Belgium,-1,88,"[7023, 7032, 7040, 7041, 7042, 7099, 7101, 7109, 7115, 7138, 7139, 7147, 7149, 7151, 7154, 7158, 7166, 7167, 7169, 7176, 7178, 7182, 7185, 7190, 7191, 7203, 7207, 7219, 7222, 7225, 7226, 7230, 7249, 7253, 7259, 7263, 7266, 7273, 7275, 7276, 7279, 7282, 7283, 7285, 7286, 7288, 7289, 7290, 7294, 7302, 7308, 7310, 7321, 7325, 7330, 7332, 7334, 7337, 7338, 7367, 7375, 7384, 7386, 7399, 7422, 7432, 178285, 178302, 178318, 178322, 178326, 178328, 178370, 178374, 178380, 178386, 178389, 178416, 178421, 178425, 178426, 178429, 178432, 178433, 178443, 178523, 178526, 178530]",50.46387637972713,3.9681364929631
9210,Belgium,3,24,"[7110, 7113, 7119, 7129, 7161, 7171, 7173, 7175, 7196, 7206, 7220, 7221, 7224, 178379, 178381, 178382, 178384, 178393, 178394, 178397, 178403, 178405, 178423, 178428]",50.46387637972713,3.9681364929631
9210,Belgium,4,12,"[7160, 7172, 7187, 7189, 178383, 178390, 178391, 178392, 178396, 178401, 178411, 178535]",50.46387637972713,3.9681364929631
9210,Belgium,2,11,"[7208, 7232, 178387, 178399, 178413, 178414, 178422, 196792, 196793, 197976, 197977]",50.46387637972713,3.9681364929631
9210,Belgium,6,15,"[7251, 7274, 7277, 7301, 7328, 7335, 7343, 7374, 7380, 7419, 7423, 178277, 178284, 178289, 178438]",50.46387637972713,3.9681364929631
9210,Belgium,5,14,"[7292, 7303, 7323, 7331, 7341, 7346, 7361, 7376, 7389, 7391, 178288, 178299, 178319, 178437]",50.46387637972713,3.9681364929631
9211,Belgium,-1,54,"[7036, 7071, 7156, 7188, 7192, 7199, 7211, 7216, 7229, 7237, 7245, 7264, 7265, 7267, 7295, 7296, 7298, 7299, 7300, 7306, 7313, 7318, 7322, 7327, 7336, 7344, 7348, 7357, 7364, 7370, 7383, 7390, 7397, 7410, 7415, 7430, 7434, 7437, 7443, 7450, 178275, 178283, 178292, 178295, 178297, 178306, 178308, 178316, 178317, 178321, 178324, 178334, 178419, 178440]",50.518876085615986,5.7372263688290746
9211,Belgium,0,13,"[7074, 7087, 7091, 7102, 7105, 7111, 7114, 7118, 7125, 7128, 7141, 7159, 178534]",50.518876085615986,5.7372263688290746
9211,Belgium,1,17,"[7094, 7096, 7144, 7148, 7150, 7162, 7165, 7177, 7186, 7194, 7198, 7205, 7213, 7214, 7215, 178376, 178427]",50.518876085615986,5.7372263688290746
9211,Belgium,6,12,"[7163, 7164, 7170, 7184, 7195, 7197, 7210, 7212, 7227, 7234, 7248, 178436]",50.518876085615986,5.7372263688290746
9211,Belgium,4,11,"[7228, 7233, 7240, 7246, 7254, 7261, 7269, 7271, 178424, 178431, 178435]",50.518876085615986,5.7372263688290746
9211,Belgium,2,16,"[7258, 7278, 7281, 7287, 7304, 7312, 7314, 7319, 7350, 7359, 7381, 178278, 178441, 178442, 197978, 197979]",50.518876085615986,5.7372263688290746
9211,Belgium,8,19,"[7309, 7324, 7333, 7352, 7362, 7377, 7388, 7392, 7393, 7395, 7401, 7404, 7409, 7420, 178294, 178296, 178298, 178323, 178330]",50.518876085615986,5.7372263688290746
9211,Belgium,5,11,"[7326, 7355, 7363, 7365, 7373, 7379, 7400, 7403, 7413, 178305, 178314]",50.518876085615986,5.7372263688290746
9211,Belgium,3,11,"[7349, 7372, 7378, 178281, 178282, 178286, 178290, 178291, 178293, 178301, 178307]",50.518876085615986,5.7372263688290746
9212,Belgium,0,20,"[6885, 6886, 6887, 6888, 6889, 6890, 6891, 6893, 6894, 6895, 6896, 6897, 6906, 6908, 6919, 6920, 6925, 26068, 26075, 178512]",49.95849015160492,5.516735682549194
9212,Belgium,1,12,"[6892, 6898, 6900, 6901, 6903, 6904, 6905, 6907, 178509, 178510, 178511, 178513]",49.95849015160492,5.516735682549194
9212,Belgium,-1,42,"[6899, 6902, 6909, 6910, 6911, 6912, 6913, 6915, 6916, 6918, 6921, 6933, 6940, 6948, 6960, 6968, 6973, 7000, 7003, 7010, 7024, 7025, 7026, 7029, 7035, 7038, 7043, 7046, 7065, 7066, 7079, 7083, 7084, 7095, 7106, 7107, 7112, 7127, 7133, 178514, 178521, 178522]",49.95849015160492,5.516735682549194
9212,Belgium,2,14,"[6923, 6926, 6929, 6931, 6939, 6942, 6944, 6945, 6947, 6950, 6958, 6978, 6979, 178515]",49.95849015160492,5.516735682549194
9212,Belgium,6,17,"[6955, 6962, 6965, 6971, 6972, 6976, 6982, 6983, 6987, 6994, 7006, 7007, 7017, 7030, 178517, 178520, 197962]",49.95849015160492,5.516735682549194
9212,Belgium,4,11,"[6957, 6964, 6970, 6974, 6986, 6995, 7004, 7005, 7011, 7014, 7016]",49.95849015160492,5.516735682549194
9212,Belgium,8,12,"[7044, 7054, 7058, 7068, 7076, 7092, 7098, 7100, 7108, 7131, 7145, 178528]",49.95849015160492,5.516735682549194
9213,Belgium,-1,79,"[6938, 6943, 6953, 6954, 6959, 6961, 6966, 6980, 6985, 6988, 6989, 6996, 6997, 6998, 6999, 7001, 7008, 7009, 7012, 7013, 7015, 7018, 7020, 7022, 7027, 7028, 7031, 7037, 7045, 7047, 7049, 7052, 7053, 7055, 7059, 7061, 7062, 7064, 7089, 7093, 7104, 7123, 7124, 7130, 7132, 7136, 7157, 7168, 7174, 7183, 7202, 7204, 7217, 7236, 7242, 7244, 7250, 7255, 7280, 7291, 7293, 7307, 7315, 7316, 7320, 7339, 7342, 7351, 7354, 178274, 178279, 178369, 178375, 178385, 178388, 178434, 178439, 178524, 178529]",50.252686235186815,4.862346452029854
9213,Belgium,4,11,"[7048, 7050, 7051, 7057, 7070, 7077, 7078, 7081, 7116, 7117, 178525]",50.252686235186815,4.862346452029854
9213,Belgium,0,11,"[7069, 7082, 7085, 7090, 7103, 7134, 7135, 7143, 178372, 178378, 178531]",50.252686235186815,4.862346452029854
9213,Belgium,3,14,"[7179, 7209, 7223, 7238, 7243, 7257, 7297, 178377, 178398, 178400, 178402, 178406, 178409, 178415]",50.252686235186815,4.862346452029854
9214,Belgium,0,12,"[6963, 6967, 6977, 6981, 6984, 6990, 6992, 6993, 7002, 7021, 178518, 178519]",50.027007833333336,4.333787416666667
9215,Belgium,-1,22,"[7023, 7032, 7040, 7041, 7042, 7115, 7154, 7176, 7219, 7230, 7286, 7310, 7330, 7384, 7399, 7432, 178318, 178322, 178326, 178328, 178523, 178526]",50.481322647727275,3.9845188636363633
9215,Belgium,0,5,"[7099, 7101, 7109, 178370, 178530]",50.481322647727275,3.9845188636363633
9215,Belgium,1,10,"[7138, 7147, 7149, 7167, 7190, 7191, 7203, 7225, 178389, 178433]",50.481322647727275,3.9845188636363633
9215,Belgium,4,15,"[7139, 7151, 7158, 7166, 7169, 7178, 7185, 7222, 7226, 7249, 178374, 178380, 178416, 178421, 178425]",50.481322647727275,3.9845188636363633
9215,Belgium,3,12,"[7182, 7207, 7276, 7283, 7285, 7288, 7294, 7302, 7321, 178386, 178426, 178432]",50.481322647727275,3.9845188636363633
9215,Belgium,7,5,"[7253, 7259, 7263, 7279, 7290]",50.481322647727275,3.9845188636363633
9215,Belgium,5,4,"[7266, 7282, 7308, 178429]",50.481322647727275,3.9845188636363633
9215,Belgium,2,9,"[7273, 7275, 7289, 7325, 7332, 7334, 7338, 178285, 178443]",50.481322647727275,3.9845188636363633
9215,Belgium,6,6,"[7337, 7367, 7375, 7386, 7422, 178302]",50.481322647727275,3.9845188636363633
9216,Belgium,0,24,"[7110, 7113, 7119, 7129, 7161, 7171, 7173, 7175, 7196, 7206, 7220, 7221, 7224, 178379, 178381, 178382, 178384, 178393, 178394, 178397, 178403, 178405, 178423, 178428]",50.41605841666666,4.444478708333334
9217,Belgium,0,12,"[7160, 7172, 7187, 7189, 178383, 178390, 178391, 178392, 178396, 178401, 178411, 178535]",50.41848141666666,3.8825559166666666
9218,Belgium,0,11,"[7208, 7232, 178387, 178399, 178413, 178414, 178422, 196792, 196793, 197976, 197977]",50.456663181818186,4.153839909090909
9219,Belgium,0,15,"[7251, 7274, 7277, 7301, 7328, 7335, 7343, 7374, 7380, 7419, 7423, 178277, 178284, 178289, 178438]",50.60157086666666,3.4025168666666663
9220,Belgium,-1,5,"[7292, 7389, 7391, 178319, 178437]",50.61677564285714,3.7438925714285713
9220,Belgium,0,6,"[7303, 7323, 7331, 7341, 7346, 178299]",50.61677564285714,3.7438925714285713
9220,Belgium,1,3,"[7361, 7376, 178288]",50.61677564285714,3.7438925714285713
9221,Belgium,-1,10,"[7036, 7192, 7264, 7296, 7306, 7397, 178306, 178316, 178324, 178419]",50.58690061111111,5.562673277777777
9221,Belgium,0,10,"[7071, 7156, 7188, 7199, 7211, 7216, 7265, 7318, 7370, 7383]",50.58690061111111,5.562673277777777
9221,Belgium,4,11,"[7229, 7299, 7300, 7322, 7344, 7348, 7364, 7430, 178283, 178292, 178321]",50.58690061111111,5.562673277777777
9221,Belgium,5,9,"[7237, 7245, 7267, 7295, 7298, 7313, 7327, 7390, 178275]",50.58690061111111,5.562673277777777
9221,Belgium,1,5,"[7336, 7357, 178295, 178297, 178440]",50.58690061111111,5.562673277777777
9221,Belgium,2,6,"[7410, 7434, 7437, 7443, 7450, 178334]",50.58690061111111,5.562673277777777
9221,Belgium,3,3,"[7415, 178308, 178317]",50.58690061111111,5.562673277777777
9222,Belgium,0,13,"[7074, 7087, 7091, 7102, 7105, 7111, 7114, 7118, 7125, 7128, 7141, 7159, 178534]",50.32691561538461,6.093249461538462
9223,Belgium,-1,11,"[7094, 7096, 7144, 7148, 7150, 7162, 7177, 7194, 7198, 7205, 178427]",50.40835223529412,5.823844176470589
9223,Belgium,0,3,"[7165, 7186, 178376]",50.40835223529412,5.823844176470589
9223,Belgium,1,3,"[7213, 7214, 7215]",50.40835223529412,5.823844176470589
9224,Belgium,-1,2,"[7163, 7195]",50.45144216666666,5.591528916666667
9224,Belgium,0,4,"[7164, 7170, 7184, 7210]",50.45144216666666,5.591528916666667
9224,Belgium,1,2,"[7197, 7227]",50.45144216666666,5.591528916666667
9224,Belgium,2,4,"[7212, 7234, 7248, 178436]",50.45144216666666,5.591528916666667
9225,Belgium,0,11,"[7228, 7233, 7240, 7246, 7254, 7261, 7269, 7271, 178424, 178431, 178435]",50.50546627272727,5.357805636363636
9226,Belgium,0,16,"[7258, 7278, 7281, 7287, 7304, 7312, 7314, 7319, 7350, 7359, 7381, 178278, 178441, 178442, 197978, 197979]",50.579756875,5.8113848125
9227,Belgium,-1,5,"[7309, 7324, 7333, 7409, 178330]",50.661945947368416,6.011402684210527
9227,Belgium,0,7,"[7352, 7362, 7377, 7392, 178294, 178296, 178298]",50.661945947368416,6.011402684210527
9227,Belgium,1,7,"[7388, 7393, 7395, 7401, 7404, 7420, 178323]",50.661945947368416,6.011402684210527
9228,Belgium,0,11,"[7326, 7355, 7363, 7365, 7373, 7379, 7400, 7403, 7413, 178305, 178314]",50.656954999999996,5.242295727272727
9229,Belgium,-1,5,"[7349, 7372, 178282, 178286, 178293]",50.629873727272724,5.532722818181818
9229,Belgium,0,6,"[7378, 178281, 178290, 178291, 178301, 178307]",50.629873727272724,5.532722818181818
9230,Belgium,-1,20,"[6938, 6943, 6953, 6959, 6996, 6998, 6999, 7008, 7027, 7028, 7031, 7047, 7055, 7157, 7168, 7174, 7202, 7204, 7217, 178388]",50.286066632911385,4.852785481012659
9230,Belgium,0,3,"[6954, 6961, 6966]",50.286066632911385,4.852785481012659
9230,Belgium,8,7,"[6980, 6985, 6988, 6989, 6997, 7001, 7022]",50.286066632911385,4.852785481012659
9230,Belgium,3,3,"[7009, 7013, 7018]",50.286066632911385,4.852785481012659
9230,Belgium,1,3,"[7012, 7015, 7020]",50.286066632911385,4.852785481012659
9230,Belgium,2,6,"[7037, 7045, 7053, 7059, 7062, 178524]",50.286066632911385,4.852785481012659
9230,Belgium,9,8,"[7049, 7052, 7064, 7089, 7104, 7132, 178369, 178529]",50.286066632911385,4.852785481012659
9230,Belgium,4,9,"[7061, 7093, 7123, 7124, 7130, 7136, 7183, 178375, 178385]",50.286066632911385,4.852785481012659
9230,Belgium,5,6,"[7236, 7242, 7244, 7250, 7255, 7280]",50.286066632911385,4.852785481012659
9230,Belgium,6,7,"[7291, 7307, 7315, 7342, 7351, 7354, 178434]",50.286066632911385,4.852785481012659
9230,Belgium,7,7,"[7293, 7316, 7320, 7339, 178274, 178279, 178439]",50.286066632911385,4.852785481012659
9231,Belgium,0,11,"[7048, 7050, 7051, 7057, 7070, 7077, 7078, 7081, 7116, 7117, 178525]",50.26233227272728,4.654141272727272
9232,Belgium,-1,2,"[7069, 7082]",50.325792545454554,4.875957545454546
9232,Belgium,0,3,"[7085, 7090, 7103]",50.325792545454554,4.875957545454546
9232,Belgium,1,6,"[7134, 7135, 7143, 178372, 178378, 178531]",50.325792545454554,4.875957545454546
9233,Belgium,0,14,"[7179, 7209, 7223, 7238, 7243, 7257, 7297, 178377, 178398, 178400, 178402, 178406, 178409, 178415]",50.46212678571428,4.639161928571427
9234,Belgium,0,20,"[6885, 6886, 6887, 6888, 6889, 6890, 6891, 6893, 6894, 6895, 6896, 6897, 6906, 6908, 6919, 6920, 6925, 26068, 26075, 178512]",49.61411835,5.5569017
9235,Belgium,0,12,"[6892, 6898, 6900, 6901, 6903, 6904, 6905, 6907, 178509, 178510, 178511, 178513]",49.62743258333333,5.824928833333332
9236,Belgium,0,9,"[6899, 6902, 6909, 6910, 6912, 6915, 6916, 6933, 178514]",50.03559604761905,5.563206452380952
9236,Belgium,1,6,"[6911, 6913, 6918, 6921, 6940, 6948]",50.03559604761905,5.563206452380952
9236,Belgium,-1,15,"[6960, 6968, 6973, 7000, 7003, 7010, 7024, 7025, 7026, 7029, 7035, 7046, 7065, 7066, 178521]",50.03559604761905,5.563206452380952
9236,Belgium,2,4,"[7038, 7043, 7084, 178522]",50.03559604761905,5.563206452380952
9236,Belgium,3,4,"[7079, 7112, 7127, 7133]",50.03559604761905,5.563206452380952
9236,Belgium,4,4,"[7083, 7095, 7106, 7107]",50.03559604761905,5.563206452380952
9237,Belgium,0,14,"[6923, 6926, 6929, 6931, 6939, 6942, 6944, 6945, 6947, 6950, 6958, 6978, 6979, 178515]",49.89136792857143,5.456998928571429
9238,Belgium,0,17,"[6955, 6962, 6965, 6971, 6972, 6976, 6982, 6983, 6987, 6994, 7006, 7007, 7017, 7030, 178517, 178520, 197962]",50.02702070588235,5.286997705882352
9239,Belgium,0,11,"[6957, 6964, 6970, 6974, 6986, 6995, 7004, 7005, 7011, 7014, 7016]",50.04614363636363,5.585083818181818
9240,Belgium,0,12,"[7044, 7054, 7058, 7068, 7076, 7092, 7098, 7100, 7108, 7131, 7145, 178528]",50.28648091666667,5.530558999999999
9241,Romania,0,5,"[175859, 175860, 68031, 175852, 68032]",46.16087064576836,23.713237033956588
9241,Romania,1,11,"[68013, 68015, 67509, 175979, 175983, 67484, 67992, 67486, 68005, 68017, 68023]",46.16087064576836,23.713237033956588
9241,Romania,-1,1,[68025],46.16087064576836,23.713237033956588
9242,Romania,0,5,"[67500, 68020, 67522, 175998, 175977]",46.1275720303116,20.978095823166928
9242,Romania,1,9,"[67995, 175991, 67503, 67513, 176000, 176001, 176002, 175980, 175981]",46.1275720303116,20.978095823166928
9242,Romania,-1,1,[67481],46.1275720303116,20.978095823166928
9242,Romania,2,9,"[175856, 175995, 175997, 175999, 176003, 176005, 176007, 68030, 68034]",46.1275720303116,20.978095823166928
9243,Romania,0,11,"[67326, 67842, 176124, 176125, 176132, 176134, 176136, 67299, 67837, 67323, 176148]",44.817894386243594,24.793585038151345
9244,Romania,0,7,"[67678, 67674, 67692, 67665, 67654, 67667, 67683]",47.30792222512774,22.464507926275793
9244,Romania,1,6,"[67670, 175807, 67664, 175669, 67685, 67679]",47.30792222512774,22.464507926275793
9245,Romania,-1,3,"[175768, 67640, 68048]",46.76780711776227,21.973552468394022
9245,Romania,1,12,"[67598, 175756, 175769, 175771, 175773, 67650, 67635, 67642, 175772, 67634, 67599, 175886]",46.76780711776227,21.973552468394022
9245,Romania,0,7,"[67583, 67586, 175751, 68092, 67593, 68084, 67608]",46.76780711776227,21.973552468394022
9245,Romania,2,7,"[68061, 68072, 68073, 175862, 68049, 67559, 68056]",46.76780711776227,21.973552468394022
9246,Romania,0,9,"[176230, 176233, 176236, 176354, 67236, 176357, 67256, 67260, 176226]",44.42062459866838,26.52514466754148
9247,Romania,0,12,"[176419, 176316, 176340, 67200, 67748, 67751, 176305, 67224, 67225, 176429, 67743, 176428]",44.00879307165603,28.286620909926377
9247,Romania,1,5,"[67744, 176309, 67212, 176420, 176432]",44.00879307165603,28.286620909926377
9248,Romania,-1,28,"[67775, 176318, 176320, 136805, 136806, 136808, 136810, 136811, 136814, 136816, 136820, 136821, 136823, 136826, 136827, 136828, 136829, 136830, 136831, 136832, 136833, 136834, 136835, 136836, 176315, 176323, 176333, 176334]",44.202841631216074,28.481361591946882
9248,Romania,2,9,"[136798, 136799, 136800, 136801, 136802, 136803, 136804, 136807, 136809]",44.202841631216074,28.481361591946882
9248,Romania,0,6,"[136812, 136813, 136815, 136817, 136819, 136822]",44.202841631216074,28.481361591946882
9248,Romania,1,2,"[136824, 136837]",44.202841631216074,28.481361591946882
9249,Romania,0,10,"[175963, 68012, 175994, 176009, 68019, 68006, 176008, 68009, 67516, 67473]",46.04076192889442,27.580042080909422
9250,Romania,0,7,"[68004, 67514, 67515, 67525, 175848, 67519, 67508]",45.9321760059802,27.847797821432362
9250,Romania,1,10,"[67441, 175942, 67456, 175935, 67994, 176101, 67959, 175946, 67960, 176093]",45.9321760059802,27.847797821432362
9251,Romania,-1,1,[68076],46.5979469224958,25.011803775255128
9251,Romania,0,5,"[68060, 68057, 67551, 68058, 67569]",46.5979469224958,25.011803775255128
9251,Romania,2,5,"[175873, 197818, 197819, 197820, 197821]",46.5979469224958,25.011803775255128
9251,Romania,1,5,"[197822, 197823, 175878, 196740, 196741]",46.5979469224958,25.011803775255128
9252,Romania,0,9,"[67532, 68028, 68016, 68018, 196731, 196732, 175851, 197814, 197815]",46.08381829150511,25.87342317157115
9252,Romania,1,6,"[67976, 197811, 197812, 67977, 67462, 67445]",46.08381829150511,25.87342317157115
9253,Romania,0,6,"[175861, 67527, 67529, 68022, 67535, 67553]",46.136162858762575,22.83366909367194
9253,Romania,2,7,"[67518, 67521, 67480, 67999, 68000, 67497, 67468]",46.136162858762575,22.83366909367194
